2685	2820	7940	8368	2744
7595	8238	7880	1705	3125
1375	7514	3584	1495	1983
3479	4507	2383	2108	4859
1473	4632	651	4578	6449
649	5518	2165	6873	1392
1447	4603	5657	676	8209
8967	871	3748	4143	6588
1977	3211	7958	8597	1717
8233	789	9878	9108	2388
4123	6039	4727	8997	5436
1515	9388	184	6458	7199
8701	9386	3271	1289	2534
3100	4451	2250	5728	6655
6692	9399	6993	1595	3275
883	1799	6323	6222	9741
9090	8522	9501	5240	71
8514	2013	8413	5767	9147
9845	4146	2804	1562	4994
2756	3300	7765	5831	2966
4090	4224	1217	9863	9428
1190	1165	3198	2614	2002
8362	3041	4048	6056	9866
9168	9503	2614	1969	1257
3681	4889	4317	4284	4305
1740	2812	4074	350	120
4308	9083	7869	8186	1775
9800	7032	1049	1141	675
5963	2537	5394	5331	3259
1750	2476	3191	1154	9019
4812	3480	109	8104	2190
3273	7909	3499	328	9807
2270	8002	9969	4671	6308
5045	6003	5673	9912	8756
5503	2275	3677	9764	9962
2432	3346	1591	4357	5958
3710	9485	5596	654	3489
1912	2129	7273	2618	6236
5156	9809	2741	3771	2779
3049	5339	3868	7585	7031
835	6534	9901	1274	7542
8715	6206	4964	5546	1352
5999	8654	8670	5836	183
7937	52	525	2981	3451
5444	1422	2975	1538	1006
9802	5489	4053	6901	6936
3351	7551	647	127	2890
3084	9348	9219	1718	3029
7490	957	3465	5131	1254
6801	7648	7927	4187	6552
8597	7618	5983	5585	5269
8498	2587	77	3488	7445
89	1449	7900	1091	4960
5276	872	2764	6723	5699
6360	1842	8194	223	3262
6149	6380	8902	6514	208
9416	2445	4340	5960	7376
1900	9333	5117	391	1137
2770	6475	9160	1701	1700
9519	8486	9281	2324	1280
2356	4140	6399	1890	3381
5824	6354	7905	8066	5486
4766	1886	2870	578	3639
7008	6142	2178	541	4201
9132	847	6738	4027	1470
3779	2650	4817	1705	3639
1363	7655	9337	6954	7721
3673	4324	9974	5923	7310
721	3907	9013	4169	3621
7141	7583	8628	9805	9446
6033	1589	1755	6617	3169
4389	2924	6476	1573	6637
7254	9915	8424	7116	7698
7142	8961	8008	2585	1583
955	6092	8366	5168	7593
7243	5915	159	5506	2496
5575	2945	4776	1055	4935
8184	661	8432	372	9521
7974	9166	1073	9185	4548
9978	3062	5771	1208	1704
2234	3278	4609	1452	5465
2210	7156	1175	7978	9987
5213	2403	4383	4972	7660
797	9336	4321	9369	1353
3638	8440	3157	3522	3745
2245	5626	1824	7534	448
9253	9878	7363	158	8259
9337	190	1449	6441	6289
2151	9979	6966	5732	9137
1860	7490	8661	4477	389
445	3382	9385	5414	3052
3280	4820	5079	5356	3729
7765	3396	3562	4889	8099
9444	4861	8969	1268	8340
4728	8194	2243	406	9114
2551	1211	4545	6609	1996
8598	3894	4699	1106	7720
7976	9132	4210	5816	1694
7860	5936	243	857	3663
6279	8016	4092	8828	4444
1120	9868	7575	3609	5008
3479	502	8340	6557	7359
7347	4182	3082	562	1691
5961	7991	8334	7278	5842
4680	7877	7260	5253	5053
2422	159	3125	9809	2575
9926	8001	7951	8082	6370
7693	625	5999	7298	4464
4749	4799	4173	9378	869
7534	379	4900	770	8011
5767	1067	3714	8225	3839
2377	7214	6441	1806	3605
5913	1262	5339	2085	8301
6250	2698	2607	8518	3525
4357	2211	7338	5660	9051
1568	7918	9318	4446	1584
5417	333	3069	7573	4619
2187	6551	7139	8239	1269
3758	6461	8998	7053	6011
3867	4270	4704	6165	9767
6762	9342	1559	9498	6443
4040	9797	480	6890	7394
4547	1730	3230	6861	7642
779	6035	725	169	2995
1774	5185	9740	8893	8349
9995	3016	1072	2342	1273
1971	9765	3765	7905	7697
6826	9664	1425	593	6244
6500	9125	9349	8423	8979
2886	443	7102	972	1091
5898	4897	1420	6601	6427
7196	3560	2761	471	9174
9328	1453	2393	8185	9701
2103	9829	829	5583	5799
4218	6301	5110	2090	4412
8811	7380	100	3918	4222
3132	7673	4171	1165	55
3641	7761	6605	4049	3052
6435	6875	4190	7714	8464
1576	2543	8232	9435	5819
4519	9944	3186	505	6682
2364	9075	9889	6213	4
1015	9746	2580	4724	9719
4378	4237	937	6429	3270
7379	363	6605	2759	4710
3350	2819	6367	9687	9512
5925	882	7379	9160	9538
8075	7089	9926	8348	9808
5703	2893	5934	6146	761
9097	1026	76	2372	3238
9731	7405	2726	6641	9331
2515	8884	4185	2712	4474
9422	302	7243	3075	6119
5146	7855	9459	857	6236
3484	3766	8434	5366	4760
8988	4376	8573	2551	9907
1676	5918	6230	3741	7550
7650	5663	9416	6429	3040
5662	9963	9836	4328	939
2570	5972	3394	7805	4771
5838	2447	9950	6890	6152
5286	7037	4494	3371	6541
7421	2542	231	678	3780
2	3640	9073	8988	9663
866	6859	8952	2541	887
6138	5619	1429	2967	4687
8355	8988	4475	2219	1424
9749	1668	5383	1831	3976
2660	6075	2146	5538	1237
6626	5985	6082	7265	5518
3559	9446	9740	4521	2582
9443	5740	2554	7905	2303
5443	437	4884	384	2249
3468	3529	3885	1293	9050
5380	7067	6606	9333	7816
6307	5969	3280	7936	1409
6458	3177	6617	2076	2159
8806	5220	5130	7340	3771
2835	8552	3352	7093	499
1923	4011	6761	6369	4466
39	7733	2335	9473	4402
1491	6947	7884	3556	4065
1760	3625	9641	9929	1212
1817	9558	7764	4948	9848
8265	7122	4088	5046	5553
3470	8167	6731	2946	8869
3744	3240	7962	880	445
6482	5318	5973	3489	2553
7245	7383	9014	4122	4017
8590	7681	4695	1638	5293
432	5422	5717	557	9303
2724	505	3834	5	3718
5297	4159	7664	6621	3994
6804	4237	3899	9889	1990
5900	5487	7005	5028	4504
9967	7776	4638	5384	6148
7089	5683	4805	4197	2972
9781	1360	6525	4034	7166
3606	8283	1084	8173	5480
3942	9143	7933	5903	5123
7511	4509	9124	6523	6185
7956	7450	1695	2590	2608
4074	6547	996	9843	9457
2490	9223	494	7434	3743
1330	831	3994	160	252
2474	2456	6128	254	3060
3294	8147	5054	3449	4605
5381	1005	9110	8338	4903
9760	6597	9352	7402	3450
1832	3631	6842	5601	7567
2004	5354	4404	2163	5591
1246	7442	3371	6668	9451
753	9067	3438	4421	3744
9986	5615	115	1044	9410
4589	3005	9181	355	6298
5525	9532	4430	5815	1126
7083	3162	2439	262	5383
6	3444	4467	9484	1203
5682	6046	6756	4998	4552
1967	274	7500	9780	9125
5718	4530	7786	4859	4411
4896	7552	5396	4859	5729
4066	4620	5728	8702	1518
9638	2932	4668	3585	6757
5260	9064	5223	5510	4717
9976	2882	2071	7187	9591
3148	2457	6664	388	6836
6728	1670	2194	1310	3403
7353	6122	4740	2429	631
8028	4257	6391	3418	7542
5431	9758	1701	1721	8362
3673	3742	4652	2389	7469
7063	4974	1080	2051	8893
4562	3138	3997	9620	5426
6046	2504	3672	8621	8504
5500	7137	7986	2721	8773
840	2379	4098	5919	4185
6579	3523	5302	9014	1641
9064	2381	4050	8277	5872
5477	1411	3087	6865	1768
9701	8487	4951	2674	1120
9441	520	7484	7084	7370
3033	3809	8389	2651	3015
2113	8114	8038	7391	3991
1711	1647	7209	5934	3129
8631	772	8110	8812	3790
3929	2301	6104	2611	4686
404	5338	4174	5254	6626
7819	1508	4052	2626	582
4423	8813	3475	1803	9914
4342	5395	6419	5044	3689
3065	3918	2663	6354	7061
1764	2151	2473	9801	1443
2037	4059	275	9124	9719
1019	29	2953	9354	4881
3190	3661	5037	9749	4117
5710	4221	3063	155	4397
1204	9065	7956	4626	7945
9422	9963	159	3527	382
3080	4690	1655	8665	5814
7664	6100	7383	2522	1243
7144	6007	4869	2436	257
812	4493	5840	2209	81
7351	6566	5162	2506	7555
9099	9116	7024	381	9593
1805	9046	5276	2990	7708
6774	625	5915	8144	6629
6877	4963	8798	6950	7317
7000	3542	9003	9756	796
8377	9788	8446	286	2059
4076	1156	5711	7749	6621
6883	42	7468	1102	4101
7589	1721	3023	5456	4505
6878	1061	2852	4993	5337
8569	5318	7924	115	3489
4663	6268	6446	7381	2928
3354	9849	8539	1430	7257
3456	9703	2872	2636	3867
2525	2424	4142	2467	9892
6333	9996	3307	6659	349
1231	9998	1679	4916	2190
2583	9565	8083	7862	126
5607	6738	3988	9081	5378
6559	6877	8745	9858	8023
1793	3218	2238	7981	1031
8554	7050	3248	470	9573
3923	6201	2469	5348	4554
8893	2503	6961	3835	6781
7656	3595	2297	2528	5592
6740	4027	2408	4784	3814
1461	2873	370	4981	5050
8186	8469	6843	9562	4956
569	1113	8725	1283	6342
1073	9268	2641	5360	3029
9319	8018	3779	9878	627
1607	9797	2624	7248	9965
2550	6638	4947	9207	8597
8662	4251	6178	7727	5143
2360	5405	7007	6664	6082
2231	7942	9812	5224	7449
2352	4477	9940	1755	1217
472	2632	2798	9354	8654
5560	4497	7439	2729	2653
1783	1374	9835	9728	3253
3668	196	8224	1652	9111
1162	206	8891	3905	1073
5495	5404	7972	6087	5070
440	8990	3978	3724	4131
3374	8367	1172	9480	9467
2725	8806	8951	4051	7590
2827	8770	4531	3651	7661
7720	4008	8272	3652	3748
9786	6058	6323	3417	784
3786	7432	3778	5972	5372
9965	2701	2713	2234	6815
1106	5353	7317	4351	1114
5760	3174	1469	7567	6603
3658	2909	5687	1604	701
9077	2703	6822	8206	2153
8757	9752	2033	3020	891
3787	3202	5325	7020	1954
2255	4347	9342	4240	149
1319	5994	4864	4269	5795
4928	8552	3311	2973	9768
7294	6121	2306	616	4588
5476	1071	3958	1510	7015
6752	6201	4589	8717	2532
3718	5978	6950	346	7926
6360	6055	4468	2354	108
1919	1612	6189	3963	2055
1117	2803	9724	3198	1048
1962	6112	3596	5018	9533
506	2377	6756	3362	6333
7823	6766	9529	9021	2686
7129	2264	2663	802	6448
9421	745	1190	9250	4465
815	6747	3660	7681	1401
4578	1920	2119	6310	1247
6764	861	3132	4572	9545
25	1030	4096	1006	7998
7359	4944	10	7406	7624
640	166	991	6399	1760
1125	6429	130	7804	8016
4230	2388	3424	6990	471
1615	9108	6079	3345	7345
6971	6930	6987	3460	6154
9219	779	80	8793	4398
5537	2463	5351	8253	8041
9000	5252	5079	112	5198
2540	2791	89	577	8742
7576	6298	8535	2403	2540
7978	2737	4278	4677	5152
1485	1723	2751	9222	7582
6555	2945	1960	7404	7910
5917	6418	7410	3673	4677
6186	7810	8091	3752	2840
5140	4286	7701	7123	4372
2013	2587	475	8712	5624
9221	6709	4219	8110	1209
6969	2225	3510	2220	3677
5672	5361	4694	4952	1436
6782	6935	2574	6356	9327
5365	7835	9457	2461	9943
1712	149	7376	4675	7352
8450	3525	5594	1305	4737
5286	7371	4166	1228	259
4607	4417	2558	6221	5356
9956	1207	662	3416	8657
8865	8126	9776	8141	2396
2103	5355	4111	3660	4875
4685	9927	4712	7866	502
6159	2341	7077	1181	1555
6765	6148	17	7496	3201
8306	8446	3099	4833	5822
8332	943	3718	4628	9998
4380	1597	9758	9397	1647
8325	7175	6090	6523	4606
6280	1392	2715	8811	4752
2710	5195	9127	4731	5090
7968	7893	1072	9724	6033
3941	2031	7629	5390	7188
2235	3005	2317	3253	5136
3932	7227	8884	6146	9461
8741	3705	1941	9398	9702
8566	339	8232	8962	1363
688	199	6124	771	6021
7528	9183	9605	2155	501
2698	6426	40	6435	6223
9551	2815	5313	4480	7698
8024	1888	7733	8648	2283
3641	4423	4334	4574	6359
3339	3959	9175	4305	1426
6917	1929	7152	6107	1326
3422	8691	3639	8283	7102
4972	5452	2390	6563	5671
4892	9304	4344	5721	3179
3543	5704	6159	1632	500
4726	2857	576	6513	9668
1921	3314	2261	9745	3821
7141	8871	3295	3050	8882
2274	4920	1915	4732	1994
9041	357	8127	8985	412
2247	6295	7712	6160	1509
3721	9264	761	8820	6169
9630	7827	167	3775	6284
815	7013	89	3119	9731
3729	1918	8844	1108	7213
8423	1710	4204	5882	2140
1637	3261	1487	3063	5441
4541	2236	5269	230	1729
5782	12	6693	3110	6019
8700	9699	3451	5211	9352
6976	37	8058	7998	1708
2968	2745	2274	5593	7250
7642	4100	4452	3340	7472
3592	278	2576	1706	5930
1588	6619	4121	5030	8149
8981	4706	1054	5398	2665
4930	8275	4283	4419	3823
8260	1628	1752	1862	6031
1521	5984	593	5914	4231
8424	4799	2301	7375	1896
6589	5533	8341	1229	2879
2040	962	1548	5351	3481
8168	4055	5895	2242	103
314	9239	2559	2336	8107
9172	72	2038	2037	2250
3077	7259	3188	708	9677
1895	1584	6182	8167	6976
7422	9567	3720	350	6779
9149	8863	3562	1401	2173
7699	1147	9067	7058	4679
3934	7565	4541	2800	9019
9379	9035	6769	2217	5594
3491	3822	5407	686	7225
8446	1975	7301	1631	2806
5215	9656	3277	4364	7566
695	6207	9904	5996	8680
7191	4009	2379	5919	9364
6	6004	3288	3212	1234
5827	2836	6923	8908	2056
9926	3620	1906	516	4412
8221	3592	9934	2816	9356
1423	9594	9843	1816	5332
6754	6219	851	7630	6251
6246	1552	1408	8874	5025
4352	4630	4070	2299	5022
8701	8294	3540	7401	8819
1208	560	7356	9491	3671
9685	5383	9567	5549	5413
8208	5051	611	4242	3139
9993	9648	3460	4923	5200
17	7105	9504	2919	8368
5443	5219	1733	3587	7989
8345	132	2552	643	8612
4364	7339	8893	65	9411
9658	1191	3503	9957	3012
7679	4487	6809	551	1966
985	6432	7544	854	5408
6687	4491	529	6038	1925
5724	3765	2267	5963	6254
4562	9904	7074	5632	2474
6359	8151	1874	3942	4840
5765	2088	8569	2933	5064
8585	1235	5058	4379	520
5643	6997	7806	7698	8028
1988	4073	5968	5108	9176
3110	766	1664	9394	6111
8264	9142	3562	5939	4168
1759	7185	2473	363	1699
9382	7158	3850	1964	7889
5401	5828	6435	769	2748
3647	7728	5483	8171	8895
5559	3074	5480	3589	1308
2176	2641	7279	5644	4537
2628	2533	8703	5074	2627
9864	317	3304	7471	978
1163	7517	1876	6454	4507
8381	8342	9101	3535	7920
6363	8259	4038	1177	9345
1766	3984	2066	9190	2921
8411	5617	2660	1399	939
4671	3413	7872	5771	2594
6885	8774	5608	9259	1553
3930	68	9736	8319	2386
6619	4311	8977	663	1872
681	5978	8510	6	6444
438	5915	7626	3058	4563
295	1013	3060	6303	5815
3794	2808	2716	6361	6310
3807	8561	3046	4879	1396
5249	3449	5776	8513	9234
2804	5309	1893	6940	3004
2483	1197	7185	8089	6034
1139	7567	1521	8930	2626
3192	5247	1429	7068	8750
2106	2436	9964	1647	2927
2856	4460	2392	399	5820
5383	3545	8812	4332	5228
7981	7558	1000	3784	4183
9661	4008	2478	2807	3938
6957	2772	230	9593	9731
2176	7194	9288	8053	6878
3453	8666	1480	2007	5040
1317	3761	9097	3983	5628
5754	783	7659	900	8833
8804	2307	63	9238	9419
944	1545	8766	5255	4049
6789	2645	5886	3232	7876
1025	9121	6247	4683	8999
690	8350	7268	431	2925
8413	5697	6500	434	4915
8049	9832	5280	6116	629
8615	4326	4377	8461	4933
7822	4492	398	8786	3072
1895	6128	4907	9983	1237
267	6709	7544	1021	4072
3515	4692	2099	4566	2174
1810	5969	3352	3264	2297
8160	1944	3063	70	399
3791	6392	7439	2285	4718
8093	8053	836	1854	98
7853	2915	7585	2223	627
5077	9245	5728	7871	3303
3348	2034	9744	5414	7390
843	8399	6599	6795	6746
6169	3966	6228	6525	7131
658	5108	7514	5675	8099
9679	2461	7629	6193	493
1869	8761	5088	3577	6959
3102	9692	6537	724	6738
4305	7974	9393	7887	5854
2431	3594	651	5844	2103
87	7721	8580	3100	8180
3217	3350	8275	2094	170
1670	4125	4898	2461	7470
6594	3724	199	6680	424
4377	9979	9257	6987	9115
9194	1699	8902	8707	9536
2936	1730	1408	3515	4343
1956	6515	7292	30	7347
6890	7423	881	7073	6476
1999	6571	5165	310	3025
7625	5706	4783	9090	1837
7074	1479	6084	209	4731
5344	2338	2310	9940	7548
575	5425	3973	9136	3982
9842	7077	1617	7494	8771
4332	252	2704	865	6512
8934	3486	3108	5622	8566
6834	2837	5663	180	7627
8431	6386	4717	4599	5149
3750	8299	3505	9194	1068
3619	2951	1551	2716	5193
6944	5390	2251	6350	4711
5871	1802	7658	2274	8147
184	9455	1647	5203	765
9738	431	7609	395	3878
6773	7275	325	6566	6467
5363	4493	7016	9338	2839
8464	1765	6186	7739	7297
6892	6403	5990	2882	6091
4056	3933	2570	9943	3657
6155	8053	544	6608	2068
395	9298	5589	5088	7327
2916	2896	6563	2569	28
7859	4754	592	8790	8946
6739	7139	7379	1800	5757
2724	2380	5487	614	2121
5756	8554	2768	1451	7665
4834	9894	3809	4590	1599
2718	846	7799	4215	1973
7597	6635	9251	6114	8530
7789	9947	5722	1114	7460
10	7589	9764	7723	250
2588	7949	6475	3478	3127
4570	6732	3694	8221	3950
6334	6147	9472	604	6084
18	8360	9866	2826	3659
1667	555	9041	7494	4582
440	9871	1162	6953	4802
8515	4253	9152	6767	2345
6221	4530	6899	5570	1454
5259	4499	5312	4614	2487
6211	8356	2720	4962	2587
122	2630	7535	8817	5113
7311	3057	8325	4081	1165
184	7209	9134	882	1145
9530	4742	6696	3092	45
2868	6287	1058	2853	9390
90	9276	8522	2406	8500
7963	3900	1245	3735	876
4276	1851	5788	905	1605
972	8164	5447	8812	4205
5839	3783	2795	3993	3879
8015	768	8972	9073	1704
7817	2467	23	4116	7275
2140	8161	6695	5040	9271
9492	780	8657	4111	9491
1428	4330	6258	5177	5075
6442	9866	6701	223	8022
3210	7328	7611	1275	5371
1042	8235	137	9090	3052
7453	7970	836	6231	6049
8419	3694	9840	317	2049
6561	819	8111	1793	9654
8321	3284	6602	6120	6964
3544	6948	1472	2748	6645
982	9290	5790	9371	763
3110	3419	4434	4212	7868
5934	9278	2074	2472	5743
8506	2500	9131	6368	5998
7684	8685	992	7563	90
3015	9756	6881	804	2267
6541	8325	741	6311	8983
1895	2168	5023	3639	3395
7627	8684	616	911	7182
3293	532	3937	5838	8500
2306	9797	1560	1579	8763
6219	1988	661	4506	9512
3607	5593	9203	7053	6527
3465	740	5267	3176	5543
557	1813	6633	3130	6945
2569	6097	8955	944	650
4786	8239	9334	1504	6800
185	6391	1085	1058	6887
6594	1726	5545	6541	192
261	7568	2302	756	8606
5343	7725	8472	8213	7
3390	415	6061	3342	3230
740	3012	4944	6654	2485
9265	3008	3352	6047	8045
7261	7751	7614	7121	1587
1638	4951	1855	3486	9954
8312	184	9123	6531	8446
8895	7809	7852	5943	8073
8474	8082	172	2930	1701
5431	9233	491	3720	1443
3889	868	4318	8685	1209
4489	4425	9559	1411	1834
8963	6206	546	3028	426
4153	1680	3633	2115	2880
7802	5922	8360	90	9346
6860	8540	1679	7608	4056
9642	3902	2877	5071	4274
8002	1667	9761	7755	6694
7535	3221	2222	4118	527
857	7978	4178	2093	5215
539	1203	5410	5165	5961
8687	3629	1598	9729	1018
9490	4660	9777	1531	6954
8394	8905	1451	3960	8543
7854	9606	5032	9853	6029
1641	5435	7348	5521	6156
489	6655	8409	8258	3233
414	6645	2704	1556	2852
3439	1888	1515	7963	2502
3062	4408	2766	1913	2781
8275	5186	1590	1040	6003
1278	7017	4929	1762	6321
5284	708	45	8411	3629
3802	2784	2542	2847	6988
1934	868	5431	8886	1611
988	5704	5672	8330	6447
654	6116	2951	3806	8283
3470	1992	5884	8130	6360
3318	8653	839	5030	9939
6921	6940	1997	7187	4109
1454	8432	6922	4191	8514
4406	9555	2847	3171	3344
6842	5825	2561	6612	2514
2717	6531	5755	9312	5978
3147	1023	6139	7023	2761
987	30	4169	7540	9595
5675	5234	5831	5930	9060
178	9552	2534	7223	1802
942	2266	881	9969	6465
2514	8200	7682	3504	1443
9734	5628	4807	436	1449
7850	8061	4338	4337	523
1436	3519	598	23	1810
4384	4420	4031	872	6062
3477	5706	5075	2796	9080
4829	6597	6571	1940	4241
7925	8673	8902	6365	4752
7154	1167	3237	537	200
3285	5795	4086	7571	8518
6992	5154	2592	6926	1494
8948	810	1308	5539	9930
9869	966	7696	1202	5815
3288	1899	8137	1711	1293
25	7370	5298	5094	9692
2413	4197	1491	6324	3550
8217	4921	3180	4579	3461
2335	5431	457	3411	2499
2165	2146	8622	4936	3425
3789	4180	5425	8911	6661
5039	4760	1207	1922	5664
1681	6146	9193	9048	3626
9514	9467	4388	799	1989
974	1885	4822	442	4105
8266	1600	7026	1424	7523
6929	7374	3414	5374	2625
3859	9109	9401	2090	9959
4135	3868	8537	7061	4441
9997	7688	3517	7206	5616
4705	3921	2089	3696	4282
9875	9780	47	5990	5986
6895	2744	9164	7697	4410
1286	163	3570	2453	4636
7012	1200	6852	6334	1689
6479	2486	3860	1617	8928
3767	2	5982	5488	9652
4687	3807	4645	8190	550
6062	7111	2169	9596	3463
3837	1662	1375	6633	4177
681	9362	617	2601	8659
3385	1643	8248	577	7983
1412	5685	2506	2846	527
5489	9316	1782	8598	9429
6258	9714	6595	5391	5913
562	6706	6958	2043	9607
7755	9318	9700	9519	9540
2381	4830	888	9239	2738
8108	1845	8075	5586	8186
8110	1664	8895	8982	6452
3267	3639	8057	1508	9805
8331	9081	6905	3487	7384
216	1555	8318	728	6130
5347	6487	2746	6610	767
498	1779	8592	1815	8327
8322	6760	5893	5630	7568
1607	8856	9952	8861	4225
9114	4924	3565	9031	8969
4192	48	2431	4457	8491
8982	3377	4122	8254	4030
8079	1467	9264	907	8831
4671	9207	2239	6661	259
9604	4153	4180	8135	3853
591	4943	1508	9298	388
4317	4106	3006	9966	8900
8906	3063	8873	2839	8650
1299	3556	8887	6267	8432
7757	5693	7876	6390	101
4425	5517	5305	9615	5311
7789	4822	6031	9135	7428
2045	224	8677	72	5763
7876	2851	6982	4100	7359
8185	7056	8942	3500	5450
5433	8820	415	2900	2255
4808	9324	8346	3950	3439
8245	960	8475	8611	2379
7580	5779	9043	6105	7887
4892	7282	4561	4771	1380
8100	9876	2387	5292	3278
7591	9559	6536	9503	360
2703	9804	5474	3638	5204
3764	4378	6386	509	5382
6400	7378	1359	1457	6188
8530	8843	5796	3080	1379
7511	3761	7994	4457	5721
5592	3644	704	7899	2719
5161	7375	7116	2296	783
7405	6587	1115	4264	8370
7993	3508	4840	6385	6798
1608	447	6332	5917	4266
3699	3989	7135	6779	7357
6987	9847	6846	2810	6941
7889	2334	235	1577	511
934	6111	7018	7425	3302
1475	1994	9979	9097	8493
854	5260	7276	5344	4326
6968	5506	3360	8786	4084
1267	5989	3843	6663	7940
3676	213	7962	7169	1549
219	5572	6126	7167	9398
9087	6504	8527	3793	32
7191	9005	3840	3242	3777
7998	5710	3928	5215	1192
5591	2769	4940	6840	1755
6031	7734	2114	5310	1130
5903	9474	161	5085	4899
9640	5443	1005	5953	8986
5419	5961	9614	3559	3787
1725	8277	7808	5606	8139
8527	4210	6161	2889	6052
1374	2387	3110	3887	3897
9934	2359	2175	617	6923
400	1984	6086	2020	5
4565	3272	4194	3781	9800
2979	6514	9652	5834	3432
5720	2299	7089	5620	810
7555	2501	1631	5195	8012
718	8717	9425	7672	4771
1554	1882	1155	7829	416
4263	6679	2139	6675	1706
6869	611	9077	8150	9974
265	733	9872	2823	4345
168	5325	8350	2728	6702
3834	8374	4598	9637	6874
4449	9557	4104	7966	3473
229	1859	2196	1129	9598
4181	3790	1434	39	7122
3665	1894	9079	6176	6339
3311	687	6990	3563	2857
5311	6569	4609	7941	7526
2394	474	6864	9271	3506
9344	637	6055	9027	4683
2925	1172	6772	5539	4561
5271	1095	1440	1279	9770
9950	7484	3387	8253	7856
4028	2849	1871	1604	2837
9062	7032	7285	1021	5335
1403	706	352	2608	1553
8340	8348	9524	7268	6280
5761	3829	9278	6587	364
4527	7406	9533	1518	6516
3425	9487	9653	8632	1448
2006	831	1380	7452	773
2165	8644	3941	3779	8004
5995	1240	1306	1125	782
9540	9540	6446	6693	9161
6425	2004	9861	4492	9316
5201	5068	9867	4497	6946
1033	9218	8359	4873	5527
4281	5759	8591	6253	9639
8517	1390	7267	7917	8102
5909	1500	7765	1550	1782
2603	4581	6413	8613	5562
5044	92	274	8006	9095
3853	7489	8742	1232	2395
3512	836	8654	857	4098
9702	1421	4253	4150	4865
4332	3713	859	354	7119
9368	6640	1966	2610	7210
3762	5840	8461	6489	998
6890	8530	8879	3162	602
3356	3017	7231	2953	141
4268	9884	3048	8976	8397
1691	6403	184	7002	6859
9540	2212	3801	9934	4474
4382	5510	5068	4940	6093
6891	5891	3440	499	7196
7567	1708	1350	2867	7403
2663	7230	2828	6278	7015
9429	3650	3620	8472	2831
4586	3846	8303	3213	4343
494	7011	6910	4612	9236
9482	2044	3933	4332	5977
92	8584	562	6781	332
1666	2949	7496	1400	5600
3981	2280	7097	7985	4238
265	715	2215	6285	9362
5401	3252	7306	5508	9446
7701	3497	9058	8597	9046
2946	4300	992	1161	3671
3187	42	6280	5128	707
6307	6570	1734	3498	7994
9324	9645	1725	4364	5683
6785	662	2929	1026	3274
983	9839	5811	1379	9845
3165	2952	418	426	8161
9555	1821	9540	2438	1152
9635	6556	7832	5920	8897
2363	9295	3260	4371	352
6332	4718	8500	8119	3146
7006	280	4129	5671	2783
8204	8229	6378	1314	1014
9195	7746	1398	5652	9174
9055	8311	4627	3007	3381
